6599.64282684,6240.65142631,4336.08698917,4847.10659291,4031.99820102,6759.55631357,7501.67933721,4292.89627379,634.911292705,1240.7573556
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
